time_s,head_px,head_py,head_pz,head_qx,head_qy,head_qz,head_qw,gaze_px,gaze_py,gaze_pz,gaze_dx,gaze_dy,gaze_dz
14.471852,-0.002381,0.000389,0.001965,0.011259,0.004986,0.001551,0.999923,-0.001367,0.005261,0.005622,-0.039413,-0.004763,0.999212
14.488640,-0.002520,0.000031,0.001984,0.011726,0.004720,0.001852,0.999918,-0.001389,0.005343,0.004882,-0.054208,0.017641,0.998374
14.505356,-0.002719,-0.000175,0.002145,0.012599,0.004195,0.002113,0.999910,-0.001528,0.005338,0.005188,-0.113156,-0.029838,0.993129
14.540458,-0.003047,-0.000481,0.002409,0.014606,0.002108,0.002632,0.999888,-0.001479,0.005297,0.004985,-0.122947,-0.040852,0.991572
14.572115,-0.003285,-0.000808,0.002540,0.016947,-0.000024,0.002551,0.999853,-0.001921,0.004889,0.005656,-0.138770,-0.086852,0.986509
14.588923,-0.003406,-0.001023,0.002669,0.018285,-0.001017,0.002272,0.999830,-0.001851,0.004799,0.005287,-0.140242,-0.057325,0.988456
14.622194,-0.003563,-0.001001,0.002780,0.020659,-0.002420,0.001480,0.999783,-0.002291,0.004405,0.005845,-0.159262,-0.120091,0.979905
14.638913,-0.003535,-0.001062,0.002845,0.021679,-0.002948,0.001172,0.999760,-0.002342,0.004319,0.005962,-0.175297,-0.143372,0.974020
14.655629,-0.003670,-0.001205,0.002980,0.022151,-0.003507,0.001111,0.999748,-0.002180,0.004332,0.005560,-0.175988,-0.124830,0.976446
14.688944,-0.003885,-0.001364,0.003122,0.022409,-0.005331,0.001168,0.999734,-0.002533,0.004071,0.006180,-0.193166,-0.163877,0.967384
14.705793,-0.004031,-0.001600,0.003072,0.022557,-0.005909,0.001109,0.999728,-0.002692,0.003977,0.006305,-0.191981,-0.165580,0.967330
14.722480,-0.004087,-0.001748,0.003094,0.022982,-0.006509,0.001205,0.999714,-0.002801,0.003903,0.006328,-0.184467,-0.131542,0.973996
14.755642,-0.004306,-0.002007,0.003125,0.024300,-0.007627,0.001305,0.999675,-0.003025,0.003759,0.006501,-0.201587,-0.150642,0.967817
14.772711,-0.004402,-0.002188,0.003118,0.025217,-0.008244,0.001054,0.999647,-0.005876,0.007863,0.004928,-0.171256,-0.272611,0.946760
14.805724,-0.004433,-0.002348,0.003283,0.027204,-0.008723,0.000034,0.999592,-0.003953,0.003033,0.007204,-0.226224,-0.199458,0.953436
14.822610,-0.004434,-0.002326,0.003262,0.028041,-0.008688,-0.000485,0.999569,-0.003593,0.003276,0.007194,-0.245613,-0.232073,0.941178
14.855911,-0.004462,-0.002396,0.003215,0.029523,-0.008098,-0.001381,0.999530,-0.003645,0.003060,0.006905,-0.242679,-0.256526,0.935576
14.872627,-0.004504,-0.002551,0.003134,0.029830,-0.007818,-0.001430,0.999523,-0.003817,0.002865,0.007011,-0.234595,-0.256699,0.937588
14.889331,-0.004586,-0.002591,0.003089,0.030001,-0.007725,-0.001235,0.999519,-0.003830,0.002813,0.007010,-0.236973,-0.262452,0.935395
14.906047,-0.004603,-0.002581,0.003195,0.030166,-0.007797,-0.000789,0.999514,-0.003946,0.002656,0.007040,-0.231207,-0.257818,0.938122
14.939525,-0.004653,-0.002572,0.003295,0.029960,-0.007901,0.000187,0.999520,-0.003872,0.002632,0.007012,-0.240167,-0.258294,0.935737
14.956197,-0.004710,-0.002668,0.003259,0.029774,-0.008089,0.000559,0.999524,-0.003898,0.002593,0.007229,-0.243792,-0.264994,0.932922
14.989573,-0.004723,-0.002635,0.003250,0.029900,-0.008628,0.000454,0.999516,-0.003936,0.002573,0.007496,-0.267970,-0.292585,0.917925
15.023108,-0.004663,-0.002514,0.003418,0.030277,-0.008810,-0.000208,0.999503,-0.004071,0.002389,0.007527,-0.248652,-0.269624,0.930309
15.056478,-0.004673,-0.002191,0.003530,0.030215,-0.008404,-0.000738,0.999508,-0.004084,0.002446,0.007546,-0.252561,-0.268596,0.929553
15.089674,-0.004623,-0.002038,0.003603,0.029321,-0.007715,-0.000824,0.999540,-0.004092,0.002485,0.007487,-0.227307,-0.249252,0.941385
15.106425,-0.004605,-0.001991,0.003576,0.028723,-0.007326,-0.000623,0.999560,-0.004103,0.002584,0.007474,-0.225178,-0.249756,0.941763
15.139662,-0.004744,-0.002379,0.003702,0.028093,-0.006897,0.000196,0.999582,-0.004114,0.002694,0.007497,-0.218226,-0.242483,0.945293
15.156477,-0.004766,-0.002377,0.003730,0.028123,-0.007056,0.000673,0.999579,-0.004030,0.002833,0.007540,-0.225571,-0.251218,0.941280
15.189508,-0.004900,-0.002461,0.003796,0.028595,-0.007673,0.001013,0.999561,-0.004076,0.002829,0.007808,-0.244865,-0.276102,0.929413
15.206563,-0.004922,-0.002625,0.003772,0.029074,-0.008120,0.000839,0.999544,-0.004133,0.002756,0.007827,-0.242797,-0.274860,0.930323
15.239999,-0.004998,-0.002599,0.003774,0.030057,-0.008554,-0.000069,0.999512,-0.004212,0.002625,0.007863,-0.244036,-0.275678,0.929757
15.273258,-0.005119,-0.002412,0.003716,0.030370,-0.008532,-0.000557,0.999502,-0.004284,0.002496,0.007840,-0.245634,-0.274238,0.929762
15.290098,-0.005102,-0.002361,0.003780,0.030098,-0.008301,-0.000446,0.999512,-0.004319,0.003107,0.007975,-0.232583,-0.285983,0.929580
15.306857,-0.005067,-0.002314,0.003813,0.029709,-0.007958,-0.000101,0.999527,-0.004456,0.002451,0.007792,-0.243621,-0.275716,0.929855
15.340157,-0.005137,-0.002494,0.003869,0.028790,-0.007366,0.000436,0.999558,-0.004546,0.002513,0.007805,-0.241818,-0.273611,0.930946
15.373585,-0.005156,-0.002564,0.003906,0.028340,-0.007698,0.001194,0.999568,-0.004576,0.002496,0.007833,-0.236247,-0.254805,0.937690
15.406804,-0.005058,-0.002393,0.004046,0.028551,-0.008360,0.000533,0.999557,-0.004521,0.002568,0.007867,-0.239911,-0.250146,0.938014
15.440322,-0.004904,-0.002496,0.004035,0.028863,-0.008735,-0.000243,0.999545,-0.004494,0.002590,0.008042,-0.245979,-0.263000,0.932912
15.457221,-0.004795,-0.002399,0.004004,0.028902,-0.008422,-0.000787,0.999547,-0.004496,0.002463,0.008075,-0.242564,-0.257917,0.935223
15.490404,-0.004688,-0.002159,0.004021,0.028872,-0.007225,-0.001400,0.999556,-0.004458,0.002415,0.008152,-0.242041,-0.260148,0.934740
15.507118,-0.004643,-0.002094,0.004131,0.028507,-0.006537,-0.001335,0.999571,-0.004383,0.002452,0.008150,-0.244156,-0.262175,0.933623
15.523937,-0.004614,-0.002039,0.004142,0.027936,-0.005885,-0.001040,0.999592,-0.004349,0.002512,0.008209,-0.240498,-0.257846,0.935776
15.557108,-0.004633,-0.002504,0.004082,0.026931,-0.005256,-0.000163,0.999624,-0.004150,0.002614,0.008194,-0.240818,-0.259619,0.935203
15.590372,-0.004740,-0.002547,0.004051,0.026756,-0.005547,0.000690,0.999626,-0.004059,0.002731,0.008172,-0.238892,-0.259015,0.935864
15.607641,-0.004892,-0.002358,0.003977,0.026921,-0.005907,0.000826,0.999620,-0.004003,0.002769,0.008178,-0.243041,-0.265816,0.932884
15.640758,-0.004987,-0.002468,0.003946,0.027302,-0.007142,0.000261,0.999602,-0.004138,0.002733,0.008099,-0.242872,-0.263981,0.933449
15.674264,-0.005006,-0.002234,0.003901,0.027234,-0.007687,-0.000700,0.999599,-0.004230,0.002630,0.008037,-0.242756,-0.258867,0.934911
15.690967,-0.004950,-0.002036,0.003899,0.027162,-0.007396,-0.001074,0.999603,-0.004329,0.002560,0.008110,-0.243188,-0.260469,0.934353
15.724351,-0.004902,-0.001808,0.004002,0.026187,-0.006280,-0.000893,0.999637,-0.004391,0.002605,0.008088,-0.241827,-0.257888,0.935422
15.757643,-0.005007,-0.001838,0.003935,0.024897,-0.005312,-0.000129,0.999676,-0.004329,0.002857,0.007979,-0.245370,-0.258895,0.934220
15.774523,-0.005020,-0.001969,0.003869,0.024549,-0.005266,0.000282,0.999685,-0.004321,0.002988,0.007965,-0.243190,-0.261216,0.934144
15.807839,-0.005034,-0.002103,0.003894,0.024456,-0.005526,0.000551,0.999686,-0.004303,0.003115,0.007914,-0.244099,-0.260738,0.934040
15.841155,-0.005013,-0.002107,0.003818,0.024994,-0.006271,0.000216,0.999668,-0.004290,0.003096,0.007896,-0.243460,-0.261677,0.933945
15.874386,-0.004958,-0.002046,0.003831,0.025883,-0.006623,-0.000773,0.999643,-0.004296,0.003037,0.007856,-0.245142,-0.259484,0.934117
15.891129,-0.004935,-0.002070,0.003795,0.026213,-0.006538,-0.001134,0.999634,-0.004144,0.003000,0.007525,-0.234942,-0.241503,0.941530
15.924666,-0.004891,-0.001852,0.003824,0.026494,-0.005594,-0.001391,0.999632,-0.004309,0.002895,0.007795,-0.244115,-0.256566,0.935191
15.941347,-0.004789,-0.001832,0.003731,0.026130,-0.005139,-0.001228,0.999645,-0.004311,0.002873,0.007806,-0.243405,-0.254483,0.935945
15.958120,-0.004819,-0.001782,0.003732,0.025626,-0.004824,-0.000903,0.999660,-0.004188,0.002871,0.007703,-0.244174,-0.254880,0.935636
15.991415,-0.004911,-0.001948,0.003794,0.024722,-0.004697,0.000225,0.999683,-0.004129,0.003051,0.007748,-0.244169,-0.256934,0.935076
16.024856,-0.005092,-0.002076,0.003753,0.024804,-0.005701,0.000886,0.999676,-0.004129,0.003143,0.007766,-0.244653,-0.253801,0.935805
16.041551,-0.005058,-0.001997,0.003810,0.025192,-0.006327,0.000723,0.999662,-0.004215,0.003070,0.007753,-0.236246,-0.244674,0.940384
16.074505,-0.004936,-0.001923,0.003851,0.025956,-0.007450,0.000066,0.999635,-0.004138,0.003104,0.007539,-0.237066,-0.235142,0.942607
16.091569,-0.004894,-0.001825,0.003831,0.026069,-0.007586,-0.000506,0.999631,-0.004259,0.003053,0.007797,-0.247206,-0.247390,0.936850
16.108571,-0.004822,-0.001730,0.003860,0.026122,-0.007441,-0.001101,0.999631,-0.004288,0.003015,0.007809,-0.245751,-0.247333,0.937248
16.141281,-0.004616,-0.001530,0.003767,0.026035,-0.006408,-0.001514,0.999639,-0.004369,0.002890,0.007819,-0.238759,-0.229509,0.943568
16.158288,-0.004543,-0.001524,0.003789,0.025621,-0.005708,-0.001478,0.999654,-0.004267,0.003010,0.007886,-0.245856,-0.245222,0.937775
16.191702,-0.004504,-0.001749,0.003781,0.024551,-0.004726,-0.000964,0.999687,-0.004092,0.003206,0.007939,-0.247754,-0.246591,0.936916
16.208672,-0.004447,-0.001836,0.003805,0.024155,-0.004647,-0.000456,0.999697,-0.004048,0.003244,0.007911,-0.243484,-0.241250,0.939422
16.241544,-0.004394,-0.001986,0.003874,0.023987,-0.004978,-0.000291,0.999700,-0.003840,0.003289,0.007930,-0.247526,-0.247083,0.936846
16.258616,-0.004415,-0.002008,0.003783,0.024264,-0.005209,-0.000455,0.999692,-0.003771,0.003247,0.008009,-0.245806,-0.245167,0.937802
16.275311,-0.004337,-0.002108,0.003670,0.024746,-0.005724,-0.000688,0.999677,-0.003693,0.003172,0.007778,-0.233144,-0.226567,0.945680
16.308364,-0.004354,-0.001913,0.003581,0.025189,-0.006258,-0.001310,0.999662,-0.003713,0.002996,0.007917,-0.245248,-0.245850,0.937769
16.325399,-0.004346,-0.001796,0.003534,0.024975,-0.006338,-0.001449,0.999667,-0.003658,0.002877,0.007609,-0.233756,-0.224062,0.946126
16.359012,-0.004300,-0.001467,0.003294,0.023942,-0.005903,-0.001436,0.999695,-0.003638,0.002878,0.007407,-0.233025,-0.224600,0.946179
16.392045,-0.004273,-0.001430,0.003116,0.022508,-0.005260,-0.000802,0.999733,-0.003655,0.002996,0.007217,-0.230667,-0.224341,0.946818
16.408820,-0.004366,-0.001605,0.002996,0.021883,-0.005082,-0.000408,0.999748,-0.003621,0.003156,0.007114,-0.231320,-0.228075,0.945766
16.425805,-0.004412,-0.001654,0.002940,0.021526,-0.005160,0.000090,0.999755,-0.003698,0.003268,0.007002,-0.229384,-0.224081,0.947191
16.459017,-0.004414,-0.001658,0.002909,0.021506,-0.005705,0.000233,0.999753,-0.003547,0.003459,0.006820,-0.237764,-0.224128,0.945111
16.492440,-0.004289,-0.001768,0.002880,0.022244,-0.006088,-0.000474,0.999734,-0.003599,0.003413,0.006823,-0.235480,-0.229880,0.944301
16.525441,-0.004248,-0.001593,0.002918,0.022690,-0.005972,-0.001345,0.999724,-0.003670,0.003300,0.006832,-0.231744,-0.225050,0.946387
16.542239,-0.004299,-0.001541,0.002936,0.022836,-0.005641,-0.001531,0.999722,-0.003686,0.003265,0.006819,-0.229351,-0.227062,0.946489
16.559196,-0.004299,-0.001410,0.002958,0.022886,-0.005366,-0.001579,0.999723,-0.003698,0.003215,0.006850,-0.227810,-0.224745,0.947413
16.592635,-0.004200,-0.001360,0.002992,0.022275,-0.004731,-0.001221,0.999740,-0.003553,0.003254,0.006699,-0.228820,-0.223935,0.947362
16.625808,-0.004348,-0.001687,0.003018,0.021486,-0.004379,-0.000337,0.999760,-0.003566,0.003368,0.006733,-0.225655,-0.225939,0.947645
16.642487,-0.004434,-0.001810,0.003097,0.021387,-0.004554,0.000223,0.999761,-0.003479,0.003470,0.006702,-0.230696,-0.226049,0.946404
16.659232,-0.004552,-0.001882,0.003108,0.021513,-0.004841,0.000509,0.999757,-0.003522,0.003474,0.006783,-0.230612,-0.226568,0.946301
16.692607,-0.004642,-0.001856,0.003204,0.022324,-0.005686,0.000465,0.999735,-0.003638,0.003416,0.006882,-0.227932,-0.227466,0.946735
16.709352,-0.004650,-0.001832,0.003198,0.022766,-0.006145,0.000279,0.999722,-0.003690,0.003361,0.006883,-0.228603,-0.228997,0.946204
16.726087,-0.004644,-0.001748,0.003248,0.023059,-0.006460,-0.000026,0.999713,-0.003791,0.003243,0.006953,-0.224884,-0.222896,0.948549
16.759356,-0.004796,-0.001554,0.003193,0.023350,-0.006352,-0.000582,0.999707,-0.003891,0.003171,0.006951,-0.228633,-0.222003,0.947862
16.776062,-0.004768,-0.001288,0.003388,0.023137,-0.006155,-0.000612,0.999713,-0.003982,0.003149,0.006998,-0.227139,-0.224228,0.947697
16.792811,-0.004791,-0.001128,0.003400,0.022668,-0.005864,-0.000507,0.999726,-0.004031,0.003211,0.007100,-0.227169,-0.227152,0.946993
16.826368,-0.004823,-0.001316,0.003404,0.021346,-0.005057,-0.000277,0.999759,-0.004116,0.003308,0.007198,-0.220919,-0.222387,0.949599
16.859652,-0.004911,-0.001692,0.003344,0.021033,-0.005101,0.000735,0.999766,-0.004145,0.003529,0.007232,-0.216463,-0.220085,0.951161
16.876489,-0.004985,-0.001666,0.003357,0.021274,-0.005264,0.000815,0.999760,-0.004175,0.003537,0.007238,-0.215210,-0.213817,0.952873
16.893190,-0.005008,-0.001710,0.003213,0.021563,-0.005546,0.000663,0.999752,-0.004230,0.003522,0.007234,-0.213571,-0.216240,0.952695
16.926732,-0.005107,-0.001730,0.003138,0.022569,-0.006266,0.000180,0.999726,-0.004388,0.003403,0.007194,-0.205740,-0.205585,0.956769
16.959729,-0.005151,-0.001706,0.003006,0.023051,-0.006454,-0.000175,0.999714,-0.004418,0.003211,0.007115,-0.209752,-0.209766,0.954988
16.976547,-0.005218,-0.001607,0.002958,0.023210,-0.006309,-0.000329,0.999711,-0.004458,0.003182,0.007054,-0.210693,-0.212670,0.954138
17.009950,-0.005312,-0.001361,0.002902,0.022772,-0.005933,0.000030,0.999723,-0.004451,0.003198,0.006940,-0.216548,-0.214844,0.952339
17.026882,-0.005293,-0.001341,0.002942,0.022020,-0.005870,0.000401,0.999740,-0.004501,0.003221,0.006905,-0.217533,-0.214680,0.952151
17.060137,-0.005469,-0.001603,0.002777,0.020493,-0.005651,0.001256,0.999773,-0.004539,0.003301,0.006834,-0.218017,-0.209462,0.953202
17.076857,-0.005588,-0.001746,0.002698,0.020215,-0.005906,0.001726,0.999777,-0.004609,0.003374,0.006767,-0.216617,-0.206583,0.954149
17.110212,-0.005700,-0.001691,0.002767,0.020459,-0.006547,0.001785,0.999768,-0.004667,0.003406,0.006644,-0.222289,-0.201604,0.953910
17.143652,-0.005785,-0.001604,0.002662,0.021125,-0.006989,0.001379,0.999752,-0.004878,0.003392,0.006663,-0.220063,-0.206237,0.953435
17.160543,-0.005721,-0.001453,0.002740,0.021171,-0.007027,0.001133,0.999751,-0.004922,0.003402,0.006618,-0.219856,-0.206082,0.953517
17.193592,-0.005671,-0.001326,0.002814,0.021134,-0.006297,0.000710,0.999757,-0.005054,0.003362,0.006783,-0.233777,-0.215056,0.948208
17.210283,-0.005660,-0.001254,0.002868,0.021003,-0.005863,0.000647,0.999762,-0.005102,0.003411,0.006752,-0.234699,-0.218676,0.947152
17.243550,-0.005613,-0.001288,0.003026,0.020551,-0.005213,0.000835,0.999775,-0.004974,0.003507,0.006788,-0.248321,-0.225260,0.942123
17.276993,-0.005648,-0.001966,0.003154,0.020671,-0.005280,0.001412,0.999771,-0.004812,0.003771,0.006567,-0.240054,-0.230277,0.943052
17.310490,-0.005714,-0.002251,0.003360,0.022076,-0.005779,0.001469,0.999739,-0.004891,0.003678,0.006956,-0.249145,-0.242585,0.937592
17.344090,-0.005627,-0.002270,0.003609,0.023656,-0.006084,0.000780,0.999701,-0.004939,0.003471,0.007175,-0.247816,-0.248831,0.936307
17.377389,-0.005490,-0.002149,0.003898,0.024566,-0.005905,0.000298,0.999681,-0.004868,0.003079,0.007127,-0.236372,-0.217097,0.947099
17.394165,-0.005510,-0.002074,0.004037,0.024847,-0.005663,0.000314,0.999675,-0.004827,0.003046,0.007376,-0.237072,-0.227021,0.944594
17.427369,-0.005492,-0.001753,0.004269,0.024774,-0.005290,0.000707,0.999679,-0.004850,0.002958,0.007647,-0.235757,-0.231883,0.943742
17.444217,-0.005491,-0.001721,0.004351,0.024382,-0.005252,0.000841,0.999689,-0.004869,0.002904,0.007709,-0.229865,-0.224081,0.947074
17.477471,-0.005440,-0.002024,0.004563,0.023037,-0.005756,0.001305,0.999717,-0.004674,0.003070,0.007822,-0.236049,-0.223536,0.945681
17.494339,-0.005449,-0.002214,0.004572,0.022716,-0.006181,0.001527,0.999722,-0.004675,0.003625,0.008242,-0.219990,-0.239537,0.945636
17.527569,-0.005268,-0.002405,0.004721,0.023236,-0.006640,0.000949,0.999708,-0.004877,0.002905,0.008017,-0.180411,-0.193252,0.964420
17.560900,-0.005119,-0.002525,0.004623,0.024559,-0.006555,0.000386,0.999677,-0.004733,0.002919,0.008184,-0.176929,-0.192735,0.965168
17.577599,-0.004999,-0.002471,0.004693,0.024964,-0.006170,0.000014,0.999669,-0.004617,0.002831,0.008235,-0.177975,-0.179681,0.967491
17.594530,-0.004945,-0.002366,0.004611,0.025056,-0.005496,-0.000202,0.999671,-0.004572,0.002677,0.008170,-0.169678,-0.169591,0.970798
17.628132,-0.004830,-0.002071,0.004423,0.024920,-0.004087,-0.000536,0.999681,-0.004342,0.002687,0.008148,-0.171588,-0.170649,0.970277
17.661127,-0.004801,-0.001984,0.004498,0.024110,-0.003345,-0.000517,0.999704,-0.004463,0.002503,0.008463,-0.163521,-0.172929,0.971266
17.677832,-0.004838,-0.002126,0.004387,0.023542,-0.003406,-0.000339,0.999717,-0.004445,0.002398,0.008512,-0.159958,-0.161479,0.973827
17.694702,-0.004877,-0.002248,0.004299,0.023222,-0.003633,-0.000102,0.999724,-0.004328,0.002554,0.008464,-0.155568,-0.160120,0.974762
17.727860,-0.004887,-0.002342,0.004214,0.023335,-0.004011,0.000118,0.999720,-0.004229,0.002754,0.008121,-0.121030,-0.139265,0.982831
17.744872,-0.004812,-0.002377,0.004163,0.023368,-0.004002,-0.000112,0.999719,-0.004210,0.002733,0.008063,-0.099559,-0.094831,0.990503
17.777618,-0.004786,-0.002211,0.003975,0.023579,-0.003871,-0.000453,0.999714,-0.004237,0.002531,0.007959,-0.102189,-0.118063,0.987734
17.794716,-0.004706,-0.002115,0.003995,0.023563,-0.003588,-0.000677,0.999716,-0.004191,0.002464,0.007835,-0.097039,-0.109054,0.989288
17.811396,-0.004686,-0.001932,0.003904,0.023276,-0.003123,-0.000776,0.999724,-0.004078,0.002482,0.007949,-0.104565,-0.115159,0.987828
17.828416,-0.004712,-0.001775,0.003846,0.022883,-0.002558,-0.000787,0.999735,-0.004131,0.002287,0.007859,-0.075296,-0.074928,0.994342
17.861780,-0.004636,-0.001455,0.003949,0.022065,-0.001661,-0.000565,0.999755,-0.004129,0.002418,0.007988,-0.085661,-0.090708,0.992187
17.895023,-0.004598,-0.001618,0.004012,0.020603,-0.001091,-0.000474,0.999787,-0.004168,0.002318,0.007888,-0.051757,-0.052603,0.997273
17.911796,-0.004581,-0.001746,0.004120,0.020129,-0.001018,-0.000326,0.999797,-0.004140,0.002493,0.008027,-0.076940,-0.047453,0.995906
17.945001,-0.004542,-0.001945,0.003982,0.020381,-0.001048,-0.000618,0.999792,-0.004067,0.002632,0.008044,-0.064801,-0.033108,0.997349
17.961669,-0.004453,-0.002105,0.004074,0.020854,-0.001035,-0.000989,0.999782,-0.003980,0.002680,0.008054,-0.069356,-0.036838,0.996912
17.994885,-0.004392,-0.002048,0.003966,0.022031,-0.000985,-0.001575,0.999756,-0.003981,0.002502,0.008106,-0.048136,-0.026811,0.998481
18.011629,-0.004402,-0.001980,0.003984,0.022492,-0.000835,-0.001732,0.999745,-0.003898,0.002461,0.008093,-0.054154,-0.028659,0.998121
18.045172,-0.004389,-0.001650,0.003956,0.022669,-0.000402,-0.001753,0.999741,-0.003868,0.002271,0.008049,-0.042319,-0.017915,0.998944
18.078441,-0.004522,-0.001361,0.003928,0.021973,-0.000338,-0.001156,0.999758,-0.003628,0.002269,0.008005,-0.034945,-0.040781,0.998557
18.095257,-0.004592,-0.001334,0.003965,0.021319,-0.000596,-0.000630,0.999772,-0.003627,0.002336,0.007926,-0.033356,-0.041329,0.998589
18.111978,-0.004670,-0.001528,0.003973,0.020816,-0.001049,-0.000127,0.999783,-0.003694,0.002367,0.007932,-0.028577,-0.033230,0.999039
18.145005,-0.004724,-0.001708,0.004009,0.021051,-0.002061,0.000299,0.999776,-0.003801,0.002607,0.007961,-0.021382,-0.030419,0.999309
18.162082,-0.004660,-0.001633,0.004093,0.021520,-0.002510,0.000058,0.999765,-0.003812,0.002749,0.008025,-0.031888,-0.022013,0.999249
18.178846,-0.004590,-0.001698,0.004104,0.022086,-0.002750,-0.000196,0.999752,-0.003888,0.002701,0.008054,-0.029578,-0.015161,0.999448
18.195610,-0.004549,-0.001496,0.004101,0.022705,-0.002815,-0.000456,0.999738,-0.003940,0.002732,0.008113,-0.025336,-0.014636,0.999572
18.228549,-0.004401,-0.001356,0.004263,0.023207,-0.002189,-0.001195,0.999728,-0.004036,0.002603,0.008148,-0.022203,-0.007527,0.999725
18.245601,-0.004342,-0.001367,0.004213,0.023337,-0.001592,-0.001276,0.999726,-0.004042,0.002558,0.008158,-0.020661,-0.007069,0.999762
18.262735,-0.004282,-0.001127,0.004267,0.023447,-0.000989,-0.001240,0.999724,-0.004024,0.002547,0.008268,-0.021589,-0.007047,0.999742
18.295722,-0.004278,-0.000835,0.004454,0.022874,-0.000237,-0.001080,0.999738,-0.003960,0.002569,0.008376,-0.015827,-0.005086,0.999862
18.329366,-0.004391,-0.001084,0.004504,0.021596,-0.000655,-0.000411,0.999767,-0.003804,0.002739,0.008419,-0.012888,-0.000994,0.999916
18.362550,-0.004380,-0.001489,0.004499,0.022018,-0.001729,-0.000115,0.999756,-0.003743,0.002955,0.008475,-0.014970,-0.004374,0.999878
18.396037,-0.004486,-0.001691,0.004422,0.023463,-0.002437,-0.000642,0.999722,-0.003716,0.002930,0.008541,-0.016729,-0.004556,0.999850
18.412741,-0.004438,-0.001452,0.004421,0.024012,-0.002678,-0.000597,0.999708,-0.003769,0.002838,0.008552,-0.012293,-0.004513,0.999914
18.446024,-0.004414,-0.001259,0.004580,0.024157,-0.002526,-0.000550,0.999705,-0.003873,0.002593,0.008606,-0.011528,-0.003700,0.999927
18.462803,-0.004368,-0.001121,0.004550,0.023825,-0.002235,-0.000530,0.999714,-0.003869,0.002514,0.008720,-0.020023,-0.000351,0.999800
18.479490,-0.004371,-0.000891,0.004545,0.023411,-0.001910,-0.000478,0.999724,-0.003892,0.002495,0.008715,-0.021348,-0.002529,0.999769
18.512750,-0.004379,-0.000700,0.004637,0.022105,-0.001549,-0.000104,0.999755,-0.003888,0.002612,0.008680,-0.018789,-0.005121,0.999810
18.529494,-0.004435,-0.000779,0.004648,0.021319,-0.001713,0.000158,0.999771,-0.003845,0.002734,0.008641,-0.021795,-0.008367,0.999727
18.562873,-0.004418,-0.001190,0.004647,0.020611,-0.002139,0.000460,0.999785,-0.003818,0.003070,0.008612,-0.024131,-0.011111,0.999647
18.596746,-0.004294,-0.001345,0.004493,0.021469,-0.002269,0.000008,0.999767,-0.003830,0.003206,0.008583,-0.021900,-0.009360,0.999716
